label,youtube_id,time_start,time_end,split
coughing,F1zLdoXMj5w,7,17,train
coughing,f3OgKy7YzQU,92,102,train
coughing,f3P2n_h198I,455,465,train
coughing,f4CxHwqbn3M,46,56,train
coughing,f6QkKGu6qPo,2,12,train
coughing,F6u-BlaMvRI,0,10,train
coughing,F85RBQIbBN8,3,13,train
coughing,F97xXnosh00,4,14,train
coughing,fAcIDX7-Ff4,78,88,train
coughing,fBc4XWK-G6c,18,28,train
coughing,fBnOdj8SgbE,15,25,train
coughing,fC5XUdJIZvo,0,10,train
coughing,Fc_n7KzbOPQ,34,44,train
coughing,FD3Q-2lJTQo,36,46,train
coughing,fd5lbjwhw6I,0,10,train
coughing,fdk85v2NBWE,21,31,train
coughing,fdWHVBWMmno,7,17,train
coughing,Ffcul-1txQ0,6,16,train
coughing,fG-CSxzxlls,10,20,train
coughing,fJgLejmwols,10,20,train
coughing,fjkHM3qFoTo,19,29,train
coughing,fNr6QLHJQNA,61,71,train
coughing,FOmhk2PcpLs,2,12,train
coughing,FPNhUnPz0vo,0,10,train
coughing,FSKn-Z4z8U8,0,10,train
coughing,FSndZ95vmbo,8,18,train
coughing,FtWmS8AMQOg,13,23,train
coughing,fv47W-_jb_o,0,10,train
coughing,fVCGve07LiU,18,28,train
coughing,fvlL2Ucgd3M,2,12,train
coughing,fWQRFR9eoE4,170,180,train
coughing,G1xQE34rbWs,12,22,train
coughing,G3n85qs4_wY,0,10,train
coughing,g46WkINtVKc,32,42,train
coughing,gadcToron3U,158,168,train
coughing,GbLr3MECK18,64,74,train
coughing,GbPQ4RiE-e4,121,131,train
coughing,gCI4upmqTg8,38,48,train
coughing,gcj08PwIPUo,1,11,train
coughing,gCNFZsjGcJU,69,79,train
coughing,Gd3IxdeS9sk,0,10,train
coughing,Geax2fyCexY,12,22,train
coughing,gEniL0LOW4w,14,24,train
coughing,gFCqAdFeOP0,3,13,train
coughing,GftG7SusLZ8,0,10,train
coughing,GF_8J1nhBg4,51,61,train
coughing,gIxgupvCKQU,4,14,train
coughing,Gj5OVqYS_nQ,38,48,train
coughing,gK9J-DoHOzA,24,34,train
coughing,GkbVv9HpcTw,24,34,train
coughing,GLpbm2RoVDo,41,51,train
coughing,gmqfFYQpd4s,0,10,train
coughing,gus1GHeS7IE,7,17,train
coughing,GyMvl8xENNA,51,61,train
coughing,gyXZtwYV7F8,0,10,train
coughing,GzEHKyHw8Ss,243,253,train
coughing,gzt5g39p96g,0,10,train
coughing,g_QflgVgV48,0,10,train
coughing,h-kfWSBLIP8,0,10,train
coughing,h01U_0vvkCU,5,15,train
coughing,H0tpyFTexSk,14,24,train
coughing,h3WggXNnQco,1,11,train
coughing,H4g-RNyKScM,15,25,train
coughing,H7m67OxcQ9M,6,16,train
coughing,hb4IO5T5rU8,0,10,train
coughing,HBESu5fAYys,166,176,train
coughing,hBNHduPcz-M,22,32,train
coughing,hDMGH3v8mUQ,3,13,train
coughing,HEq7iTAvhPc,1,11,train
coughing,hEvbz5pbJtQ,31,41,train
coughing,hEZp7HwkRl8,19,29,train
coughing,hfN0_Lbf9w8,2,12,train
coughing,HIqJwH6AD9k,46,56,train
coughing,hltE90B9igc,33,43,train
coughing,HRIUxlX6VtQ,42,52,train
coughing,hSpq3FDsrXU,17,27,train
coughing,hwDLNZNuDjY,499,509,train
coughing,Hwnn0mowckM,7,17,train
coughing,HwXaqdDnKJs,16,26,train
coughing,hyXUvSgzyr4,28,38,train
coughing,I-ksxTXL2Ww,9,19,train
coughing,I0N73FERCnw,12,22,train
coughing,i2k8d4WGPHw,0,10,train
coughing,I601ifuixUY,8,18,train
coughing,i7Rf7aYObFs,0,10,train
coughing,iBXHdeB4BAw,111,121,train
coughing,idY4A2d2M50,8,18,train
coughing,ieUXi-mbRik,3,13,train
coughing,IFpkyCrNchA,1,11,train
coughing,ig4q7GIUs5I,19,29,train
coughing,igicy-5GIlc,0,10,train
coughing,Ij-mh2te7do,14,24,train
coughing,Ikxqci0kLSA,0,10,train
coughing,Il8wezBEu_Y,4,14,train
coughing,ilYNjI0sf-I,59,69,train
coughing,IN3bavMkIfo,27,37,train
coughing,INtRIkFRfrQ,16,26,train
coughing,IOG7fimIWOE,33,43,train
coughing,iSsm4P7OUnA,10,20,train
coughing,iuaRSME9OQM,2,12,train
coughing,iYxUHA-Pwsk,1,11,train
coughing,IzfPi_M7C68,14,24,train
coughing,izhJj4m3Tcw,97,107,train
coughing,J-Waz2jryk4,0,10,train
coughing,j4mzDc8maEc,11,21,train
coughing,J60XTwCs93E,28,38,train
coughing,J6kJKB1mGLE,15,25,train
coughing,J6Osjh9Rlis,5,15,train
coughing,j7DE5sms24A,5,15,train
coughing,JabQQDoUVKI,7,17,train
coughing,jAyLj15rwTg,54,64,train
coughing,jbsNjp7zFy8,42,52,train
coughing,jBSsjlyju-A,0,10,train
coughing,Jddr_UuUfHo,3,13,train
coughing,JdnwtntdxwU,19,29,train
coughing,JFgz5LbwU7I,27,37,train
coughing,jGml1AZ1LX4,4,14,train
coughing,jiBKEFgOUzs,6,16,train
coughing,JirHn6AP2u4,13,23,train
coughing,jIUtI5Dnz5Y,115,125,train
coughing,Jj2EqQfg5JA,21,31,train
coughing,jKeiaJrcIn8,28,38,train
coughing,jkQmgupFPMs,103,113,train
coughing,jkx39H_9vUo,4,14,train
coughing,jLFf2BS48HE,17,27,train
coughing,jM1pcqGQXT8,4,14,train
coughing,JNoZi1-TC7I,11,21,train
coughing,JnQ2AFwtVeg,29,39,train
coughing,jo7WFdMIanA,56,66,train
coughing,jRZPtBbq6k8,3,13,train
coughing,JSExlPbKz5c,14,24,train
coughing,JtbQWVEt5CY,0,10,train
coughing,JUNdNpa7y6g,18,28,train
coughing,k-fs6z1cHic,219,229,train
coughing,k1cGCJotBiY,2,12,train
coughing,K1hU7l_dDFU,144,154,train
coughing,K1RFAnwgSKU,21,31,train
coughing,K1xVhUDypPY,20,30,train
coughing,K2Q9My5agzE,14,24,train
coughing,k766ckZVBnI,17,27,train
coughing,k7rUFGST-TM,33,43,train
coughing,K9JGDtKaLqE,24,34,train
coughing,KAIcoq4a_ic,4,14,train
coughing,Kcz0IF2Yfl0,4,14,train
coughing,Ke5IAXqh1Mc,157,167,train
coughing,KFBooYn2POk,0,10,train
coughing,KFgD-4gzl50,10,20,train
coughing,KG3Sn_7HlYo,0,10,train
coughing,kIANgQ1wtwI,79,89,train
coughing,kMgy57jkQAY,0,10,train
coughing,KoA6-VJWB5g,49,59,train
coughing,KRKg5SeQh8o,136,146,train
coughing,KrYmaoXrCMw,1,11,train
coughing,KT6i7rqcVDA,6,16,train
coughing,kTA2rRV53sc,14,24,train
coughing,KtUmdYU0ZN4,8,18,train
coughing,kvlm4xIiviY,35,45,train
coughing,kxNC0lAlqto,53,63,train
coughing,KY2INf7OqQs,26,36,train
coughing,kYiv0DUaz1c,0,10,train
coughing,l-oMBg3Z_Xo,7,17,train
coughing,LamZKQj_zZI,22,32,train
coughing,lattibTIVcc,34,44,train
coughing,lbEpczpF_Tk,53,63,train
coughing,lcvQSYHaNtY,38,48,train
coughing,ld7sXqchKQo,88,98,train
coughing,ldaxWgSpAzM,1,11,train
coughing,LdWOd6qHvMs,36,46,train
coughing,liTfM6CZoYw,7,17,train
coughing,LJTSnk9EfLg,1,11,train
coughing,LMAjRCc3IGM,0,10,train
coughing,LmYKGXbdt1Q,7,17,train
coughing,LOJymeUtMu4,0,10,train
coughing,lp2QmqTyuOc,20,30,train
coughing,lPH4-txGnXM,3,13,train
coughing,lPtVVyCL4Dc,0,10,train
coughing,lSXYCH9egco,0,10,train
coughing,Lu-8htzFatw,31,41,train
coughing,lurEbOoyogc,0,10,train
coughing,luT9tUdIskw,45,55,train
coughing,LViob9BAA1U,1,11,train
coughing,lXTv0xpgn-U,2,12,train
coughing,lZHxOKhqnwo,3,13,train
coughing,LzllAVQyKjo,25,35,train
coughing,m-Y4oDi_VGg,32,42,train
coughing,m0Zw0dgij6g,1,11,train
coughing,M3leuom03U4,11,21,train
coughing,M47MY4xrFUY,0,10,train
coughing,m9tnbJPn-40,39,49,train
coughing,mBe7Rlq4R8U,0,10,train
coughing,MBmzPFnNYJ0,61,71,train
coughing,MfPkqBjrRNU,29,39,train
coughing,MHBPkAd0-Tk,13,23,train
coughing,miS0-dN0Drk,25,35,train
coughing,MK1N_xW-e38,1,11,train
coughing,MKckb9wIjPs,13,23,train
coughing,mnI3Sh4xZn0,5,15,train
coughing,MqKgaFC5GFI,0,10,train
coughing,MsxNOzmWUD8,1,11,train
coughing,mtH-Z8fNwDM,2,12,train
coughing,mUw__9t4Mrk,1,11,train
coughing,My0E0_4m2-M,0,10,train
coughing,n-QHdqAWOB8,33,43,train
coughing,n1SkPof0t0c,26,36,train
coughing,N3j5LFxlORI,88,98,train
coughing,n50oZPPbFqY,19,29,train
coughing,nCR2WZgS8Jc,0,10,train
coughing,ND0FuhE3Mvw,0,10,train
coughing,NDbHpsL8mc4,0,10,train
coughing,nDeZvq-x8mM,0,10,train
coughing,Ne30Um-YZxM,2,12,train
coughing,nFMwP_0r7mk,0,10,train
coughing,NfUONhpVA0Q,28,38,train
coughing,nGO-OPW_1Mk,0,10,train
coughing,nGrKwA9TVJk,0,10,train
coughing,NGU3WJbdpnQ,3,13,train
coughing,NHVFdQzWhFg,36,46,train
coughing,nHxr_ShVgAQ,4,14,train
coughing,NHYgRLEswvc,0,10,train
coughing,Ni2ETUVQvH8,16,26,train
coughing,njgKKMSLT5k,55,65,train
coughing,NL48jZ5uidw,3,13,train
coughing,NldkCZ19Kwg,0,10,train
coughing,nnwabBstZZA,0,10,train
coughing,nNxMCFKpti4,19,29,train
coughing,NoJrhb0oM8M,45,55,train
coughing,NRe9ZY67AB8,37,47,train
coughing,NRJSyro-Ilg,11,21,train
coughing,NVA3qNVuaW8,29,39,train
coughing,NxHtD91KURc,0,10,train
coughing,nZcjB1xv6go,29,39,train
coughing,NzIeD9Jjqco,51,61,train
coughing,NZo18edybfg,32,42,train
coughing,o1hLSgEE3Vk,0,10,train
coughing,O6fVac2DUGw,33,43,train
coughing,o7bhLpyXIuE,0,10,train
coughing,OhvxFjBBCeo,0,10,train
coughing,OINQDhY-AXo,0,10,train
coughing,oitucANtfrQ,11,21,train
coughing,ojhVixWOKL0,0,10,train
coughing,OkZJFTo2d1U,64,74,train
coughing,OofXOrg0uI8,1,11,train
coughing,ORhG5ebnors,0,10,train
coughing,oTtYuRoz_Ho,1,11,train
coughing,oy227_YjVNo,3,13,train
coughing,oyF8_97B-D0,4,14,train
coughing,P-iip-l9CSU,3,13,train
coughing,p5GcwerfJqU,6,16,train
coughing,P5ieydOAJQE,0,10,train
coughing,p5RA1L6zTJA,62,72,train
coughing,P6y8T1uWFAY,22,32,train
coughing,p954uqYcKg4,10,20,train
coughing,pBdyYI9LNYc,9,19,train
coughing,pBpR17oDT8M,6,16,train
coughing,PBrNUMLyb68,2,12,train
coughing,pcGHSSUXwx0,2,12,train
coughing,pD3kPb-KcqM,9,19,train
coughing,PEvPI7lMzLU,63,73,train
coughing,PGgkQTshp6w,0,10,train
coughing,phPaO2zKZ-8,12,22,train
coughing,pj6HODp0tBU,143,153,train
coughing,PkUtQDJG-os,2,12,train
coughing,pPYSPlGc0HY,0,10,train
coughing,PQFNndPjcWY,5,15,train
coughing,Pqt-AImSJHk,20,30,train
coughing,pqYBd4zucQg,14,24,train
coughing,pWJxzNRRdTs,35,45,train
coughing,PX0j00mWjYA,15,25,train
coughing,pytO-4kpRoo,0,10,train
coughing,Q0YSSglIvrM,8,18,train
coughing,Q1NWbosVujI,1,11,train
coughing,Q3pSQTSKWUk,19,29,train
coughing,q4sSqswi-B8,5,15,train
coughing,q5nG8FZb0C0,3,13,train
coughing,q6FH3zoulr0,0,10,train
coughing,q6uCnP-GQSM,0,10,train
coughing,Qac2betcebA,3,13,train
coughing,QB2iN18Iblc,92,102,train
coughing,Qbnmf7YadyI,4,14,train
coughing,QcoUHczbwV4,0,10,train
coughing,qCTSc41yyCw,5,15,train
coughing,qcvrLF5-Zno,207,217,train
coughing,QeHs65RL4Xs,42,52,train
coughing,qh7QOGMjOW8,1,11,train
coughing,qHKIjOo06EI,158,168,train
coughing,QJiWTbJWDC8,5,15,train
coughing,ql2X0iGDZdo,6,16,train
coughing,qNBM4NO_mgc,17,27,train
coughing,QNj1y6i-N5M,1,11,train
coughing,QPqlrHmv5X4,67,77,train
coughing,QRkXC2zZeRk,10,20,train
coughing,QtakL0a-KuU,14,24,train
coughing,QtrIM0Qmu60,0,10,train
coughing,qUJlHr_YOGQ,6,16,train
coughing,qujm73ucwCM,1,11,train
coughing,quwLxxbH2Pg,12,22,train
coughing,quYSP_NmAIE,19,29,train
coughing,QX-G8Bkm_QU,17,27,train
coughing,QXz6Px3HtI0,36,46,train
coughing,qYvye7zz0S0,21,31,train
coughing,qziKjfd8XmY,10,20,train
coughing,R11kUp95iZo,12,22,train
coughing,r15ljOmtMr4,19,29,train
coughing,R3LiIpYoeIw,70,80,train
coughing,r5yrEgiO6cM,22,32,train
coughing,rbqaWk91yog,5,15,train
coughing,RcynSd9Z9cM,105,115,train
coughing,Rjc6jZY3KGI,283,293,train
coughing,rLD2PS3DOB4,12,22,train
coughing,Ro7HfT8oM8k,4,14,train
coughing,rRGars4Je7M,19,29,train
coughing,rT3lhaBhP4I,10,20,train
coughing,rTDAOMa1rCo,8,18,train
coughing,RUOuFVzURpI,4,14,train
coughing,rw2yTmo9PXk,31,41,train
coughing,rXpHLqXlFc8,0,10,train
coughing,r_jO4ICCKd4,22,32,train
coughing,S2HXk8o52jE,5,15,train
coughing,s4q961X4jeg,12,22,train
coughing,sao54MpCQf0,5,15,train
coughing,SAxFq6Ye2ss,0,10,train
coughing,ScjUjBGLk2c,38,48,train
coughing,Sea5fJxjJ6I,0,10,train
coughing,SeamsinxWHw,28,38,train
coughing,segU27o8gEA,10,20,train
coughing,SEVHGDaZkZU,0,10,train
coughing,sFFSABzsW60,5,15,train
coughing,SGXOyg3VskI,9,19,train
coughing,sIGkj4uFGvo,3,13,train
coughing,SLIEiODEKLo,20,30,train
coughing,sLkvNOQ5Dzw,3,13,train
coughing,sojVQhWQF80,14,24,train
coughing,sQjZuswtLog,107,117,train
coughing,sSmX--Nt9R4,15,25,train
coughing,sTSg5bVVoj0,7,17,train
coughing,stsI0NtMJzo,78,88,train
coughing,STVJ4-SRqUg,14,24,train
coughing,SVQOhCCdAWc,0,10,train
coughing,sWbnzat4wOQ,53,63,train
coughing,swV5yudEqIw,82,92,train
coughing,Sxxxp54tMVk,21,31,train
coughing,t-uanwqa7tU,23,33,train
coughing,t1I5L43TdCE,3,13,train
coughing,T98Kl-F_3Xc,346,356,train
coughing,T9ojtGz7eTI,11,21,train
coughing,tavR8hpfoaQ,49,59,train
coughing,tBBvLrHE6ms,82,92,train
coughing,tbJhgeIGCao,20,30,train
coughing,TBqL4VJ4u2Y,155,165,train
coughing,tC1_Spzi4ag,79,89,train
coughing,td6OltmJWww,39,49,train
coughing,Tdh7MQStks8,6,16,train
coughing,TFNSN-nPqm4,0,10,train
coughing,tG-oO0XD-lM,23,33,train
coughing,tgnz6J_Ltfo,0,10,train
coughing,ThgOBsICKSs,5,15,train
coughing,TjLXDodYZ48,57,67,train
coughing,tJZ2qDOPgaI,0,10,train
coughing,tM9QGidPxB8,0,10,train
coughing,tMC8WLNNDbc,53,63,train
coughing,tMsKpAD0mtE,6,16,train
coughing,tpTlkxH5N14,34,44,train
coughing,TSUZuauwBFo,3,13,train
coughing,TvCSs-R76ss,41,51,train
coughing,TvpYv6ttXVE,22,32,train
coughing,tvpZyRLFI0c,12,22,train
coughing,tVWERwWo9C8,9,19,train
coughing,TWu_ZGfs9J4,5,15,train
coughing,Ty9ChGumx8I,6,16,train
coughing,Tzoa11lwakM,1,11,train
coughing,Tz_8xB7fOVI,23,33,train
coughing,u-qghTMzyFQ,13,23,train
coughing,U2kLGWp-GtA,9,19,train
coughing,u3H-MHebRIU,3,13,train
coughing,U4nTQ9gbJnE,101,111,train
coughing,u6jcP0OZmYw,52,62,train
coughing,U6v28DkGWaE,6,16,train
coughing,UAfo9w3F_Ns,100,110,train
coughing,UAS7WsJXof0,2,12,train
coughing,UB-z0sCwKMo,26,36,train
coughing,uBYJMIUPBIQ,10,20,train
coughing,UbYzww5R18c,1,11,train
coughing,uDSaK49u7k0,157,167,train
coughing,UE2IWQb84wQ,2,12,train
coughing,uF3WPrqvun8,3,13,train
coughing,UhNm8QQJ0a8,92,102,train
coughing,UhtDL84s_M4,38,48,train
coughing,uKmkCdRwnks,17,27,train
coughing,ukra3CVlrzc,72,82,train
coughing,UM5P8gedcLE,28,38,train
coughing,Um5tN-25WaU,125,135,train
coughing,UNEp5U_TCOM,53,63,train
coughing,upDIKvHhRO4,0,10,train
coughing,UQ9OOCJovsM,2,12,train
coughing,Urcp2oB19dQ,2,12,train
coughing,Uudf1Ebx8Ac,1,11,train
coughing,uV9JE_EpSv4,56,66,train
coughing,UVHAieZ8kKs,5,15,train
coughing,UvzBXtZx7I0,0,10,train
coughing,uxLZJTcTd2I,29,39,train
coughing,UyKbfix8H4Q,38,48,train
coughing,UZa8hjP92GM,37,47,train
coughing,V0aTH2dvnhU,109,119,train
coughing,V0BsJZKfgi0,5,15,train
coughing,v0_0e9KOhoA,150,160,train
coughing,V2dII5fQWng,18,28,train
coughing,V41WvQRwj24,0,10,train
coughing,V8IrbN0ADUw,5,15,train
coughing,vbFH9U-63XQ,0,10,train
coughing,Vcn5W285GNE,16,26,train
coughing,vdNXzl96wHE,122,132,train
coughing,VDpnrFSFkbc,1,11,train
coughing,vIa31CMXGRI,0,10,train
coughing,vItPQBeAvtE,7,17,train
coughing,vKq204BcwdA,71,81,train
coughing,VLhhmFrMkN4,15,25,train
coughing,VMlqtnTUhMg,4,14,train
coughing,VNCnps4jD04,6,16,train
coughing,vOnFi7oi_jY,15,25,train
coughing,VOuybE3itXI,7,17,train
coughing,VuuNf3Nny-Y,16,26,train
coughing,VVlz1kD6iK8,6,16,train
coughing,VynPSDft5gA,118,128,train
coughing,W0z8s7k1qxg,4,14,train
coughing,w6Mrc1Djg9Y,24,34,train
coughing,W8Wr1APRXk4,12,22,train
coughing,wEIJMiQVNM8,42,52,train
coughing,WGfVFmvcXwA,31,41,train
coughing,WgWpyeTKzUk,6,16,train
coughing,WJEudVvWOvU,4,14,train
coughing,WJpt0Fanjtw,10,20,train
coughing,wN1AAPTDZr0,0,10,train
coughing,wn2ix3Ao_Go,0,10,train
coughing,wPHuppvMn9A,7,17,train
coughing,WppYH_UOhhY,15,25,train
coughing,Wqvuk_-8l9c,3,13,train
coughing,wsml9wCNMXk,102,112,train
coughing,Wu123y3ryKs,0,10,train
coughing,wuMr9vQQn7g,0,10,train
coughing,WuzspT8Kf9E,27,37,train
coughing,WY7Xl42zTvo,0,10,train
coughing,X6Xh5DZgLoA,1,11,train
coughing,X77P6Nemlg0,0,10,train
coughing,x9Mx0kG-bfQ,1,11,train
coughing,xbS4pvWij5Q,0,10,train
coughing,xcV8MnQEwNY,16,26,train
coughing,xdMxATBiBaM,18,28,train
coughing,Xe1Ce2YqS-Y,7,17,train
coughing,XFZI879njkk,51,61,train
coughing,xhJ6BjEbh9Q,11,21,train
coughing,xhl5lsWO0q4,44,54,train
coughing,XkMn5cMAHrU,2,12,train
coughing,xKpSBuhOBC8,25,35,train
coughing,XKVr-8Pa9l8,1,11,train
coughing,xMA87WQjXhY,0,10,train
coughing,xNJdloELip4,42,52,train
coughing,XO3oN1NF0wM,22,32,train
coughing,XoXJQR9XpyU,42,52,train
coughing,xQG9KK_Sx8M,4,14,train
coughing,XRJKVbAHCcM,5,15,train
coughing,XRwkRA0kDyE,629,639,train
coughing,XT85WK4dAzg,16,26,train
coughing,x_gQdTyC8Lw,28,38,train
coughing,X_ir_LGtM-c,0,10,train
coughing,Y-A1-LEOYI0,10,20,train
coughing,Y1IzoDkA34E,2,12,train
coughing,YCBEPb97cuQ,3,13,train
coughing,yF7e1EXV0vY,19,29,train
coughing,yGfaQ1jJeho,200,210,train
coughing,YiCA6XDuZXE,6,16,train
coughing,yiZ7mm_tRxg,7,17,train
coughing,YjAS-9QYsbA,57,67,train
coughing,yJMLaO5abNk,9,19,train
coughing,yLCXsK3Srd4,5,15,train
coughing,YnCKIfs6R9g,7,17,train
coughing,YnUWbqQBS1c,0,10,train
coughing,yRoAxrCXuVM,9,19,train
coughing,YrPitaHztR8,0,10,train
coughing,YT56j7qxW28,9,19,train
coughing,Ytdj4LOFxdE,22,32,train
coughing,YtdWQYALUHI,0,5,train
coughing,YVU8IK-F8ys,43,53,train
coughing,yYmaZFtxs_k,45,55,train
coughing,Y_f3hXbZ8yY,2,12,train
coughing,z1AqT-8Yu3A,0,10,train
coughing,z1BSEeTgk-E,0,10,train
coughing,Z5Yu5y406Ko,0,10,train
coughing,Z8F51Qd63_w,0,10,train
coughing,za2xznAzN_0,14,24,train
coughing,ZbjekOSJxi8,11,21,train
coughing,ZBzNxwQk9XE,0,10,train
coughing,Zd-3389vEIk,0,10,train
coughing,Zef2wLQ04NE,31,41,train
coughing,zJNHNSYARcM,84,94,train
coughing,ZO3MDsLvDu4,110,120,train
coughing,ZPb-rqrjNSQ,15,25,train
coughing,ZqwSExB06F0,0,10,train
coughing,Zs2WE_WV53c,18,28,train
coughing,Zy_2nHARYbw,1,11,train
coughing,Zz6fYlEzwHw,42,52,train
coughing,Z_72vd76-EI,31,41,train
coughing,_-_5kbw2Mcw,13,23,train
coughing,_5Y4BKbZYUs,8,18,train
coughing,_7WmgdRqrwU,4,14,train
coughing,_dWjXXGbTX4,129,139,train
coughing,_gAC6YpPXcQ,0,10,train
coughing,_GU2jvADKO4,11,21,train
coughing,_KpIkGQe_FI,27,37,train
coughing,_n5vz0L7oKY,24,34,train
coughing,_q2ckbgOiKg,1,11,train
