label,youtube_id,time_start,time_end,split
falling off chair,iIh4ezZQAmY,34,44,train
falling off chair,JCFOBsuCop0,0,10,train
falling off chair,JQQPq9Ndhqw,47,57,train
falling off chair,jy42-I6FzDQ,0,10,train
falling off chair,L42vJ158ISQ,0,10,train
falling off chair,sHMxSK2bOVo,1,11,train
falling off chair,t4fYRtcSqZI,3,13,train
falling off chair,vSyIph8s85U,25,35,train
falling off chair,WD87x58wRsE,0,10,train
falling off chair,y7GOcGQqVYM,0,10,train
falling off chair,zc_uLy45ZJU,10,20,train
falling off chair,_23QKLxbO0M,17,27,train
falling off chair,-XlcvNNtF6c,0,10,train
falling off chair,0oqoF9Kxim0,0,10,train
falling off chair,0tN6Zev1kJI,0,10,train
falling off chair,11yKbMNwjG8,0,10,train
falling off chair,1HKzIyOW2Hk,10,20,train
falling off chair,1kjR6nrbbgk,0,10,train
falling off chair,1r1pdEH6Lhk,0,10,train
falling off chair,20PlvMjrPuY,0,10,train
falling off chair,2V0C7E0BirY,0,10,train
falling off chair,50Whls3_YJg,52,62,train
falling off chair,5ijG0S3BxRA,1,11,train
falling off chair,5lOoq6liN50,0,10,train
falling off chair,5rMQ-YQgREQ,18,28,train
falling off chair,6bhNNuxm_X4,7,17,train
falling off chair,6VE5CC8vGlU,4,14,train
falling off chair,A3RWOWmxmCw,8,18,train
falling off chair,A7_wGQvPdgs,1,11,train
falling off chair,aWdXAI0QBZ0,9,19,train
falling off chair,B2M5-psupQU,0,10,train
falling off chair,bPsF4j-B1GY,1,11,train
falling off chair,D2Nz8x4uD1A,0,10,train
falling off chair,dU6hEY0Et5s,0,10,train
falling off chair,eQbbCkPg8mo,1,11,train
falling off chair,FavWeCpiDjk,20,30,train
falling off chair,G9Pa60Pn7aY,3,13,train
falling off chair,gsp1JJcLQ18,2,12,train
falling off chair,hf65UVeE1ts,0,10,train
falling off chair,HvWtr0qrUao,0,10,train
falling off chair,IAjRW0wJ8QI,0,10,train
falling off chair,ieNHJL2OyHg,0,10,train
falling off chair,iMBe4VjLrdg,7,17,train
falling off chair,IOsnyW4R1sk,6,16,train
falling off chair,KNlOVI8X_eI,0,10,train
falling off chair,kWvpar4c0vo,1,11,train
falling off chair,l3F6E_h7E-Y,34,44,train
falling off chair,lh0GDrpKUiA,74,84,train
falling off chair,M3JxL9FPY0A,0,10,train
falling off chair,m8csO2BAy_Y,0,10,train
falling off chair,Mi9tJKLmMoQ,0,10,train
falling off chair,msTZyFBYFgI,0,10,train
falling off chair,MvyJ2iS99qE,6,16,train
falling off chair,mXKL9mtYrvY,0,10,train
falling off chair,nEZEg_b-ZZM,3,13,train
falling off chair,o6maswlWiis,22,32,train
falling off chair,OB2CInHdbX0,26,36,train
falling off chair,ONKNMF_PDZw,0,10,train
falling off chair,ovPfGOqens0,0,10,train
falling off chair,P4M5j_Iumiw,0,10,train
falling off chair,PccSCr9cHlQ,0,10,train
falling off chair,PlSmH-qhOPU,0,10,train
falling off chair,POT8rA-AS8w,1,11,train
falling off chair,q-Ml2wvlU0g,3,13,train
falling off chair,q27Q4mgU0RM,33,43,train
falling off chair,QaUlQhjRgAc,2,12,train
falling off chair,R5VU_GtSPXk,0,10,train
falling off chair,RIA9O50z-yI,0,10,train
falling off chair,SCK08ElS9bo,0,10,train
falling off chair,Sj0VXikICHU,12,22,train
falling off chair,t3N44ZENWIQ,7,17,train
falling off chair,tgjFT2UkZ2A,6,16,train
falling off chair,TO6jNSH9Yy0,0,10,train
falling off chair,uB53UtgMhOA,18,28,train
falling off chair,uGLqOoZBxC4,1,11,train
falling off chair,VdwAtETLb6U,4,14,train
falling off chair,w51dHwX0PQI,2,12,train
falling off chair,Wby8KdQiK1M,0,10,train
falling off chair,WMe-RnxMzyI,0,10,train
falling off chair,wNk1F7W5LIQ,0,10,train
falling off chair,WX3IemJdsJU,48,58,train
falling off chair,X1DfF02__qc,22,32,train
falling off chair,XKNffTDGc3w,74,84,train
falling off chair,yb9XN92FIjQ,5,15,train
falling off chair,YPxnr-b1KmM,0,10,train
falling off chair,YSPGhHgqbOY,10,20,train
falling off chair,znz5AOG_AYY,0,10,train
falling off chair,zYTlwfy7JaI,4,14,train
falling off chair,_fHv-_ovSeE,3,13,train
falling off chair,09uuyDQ2LLc,6,16,train
falling off chair,2d1QqHxzgqM,1,11,train
falling off chair,2Pv_F_nzxIA,14,24,train
falling off chair,8_O1xWKmoOA,7,17,train
falling off chair,auP6GQW7ncQ,21,31,train
falling off chair,ccrkdv1GFzg,3,13,train
falling off chair,choU3HitvfY,5,15,train
falling off chair,EB6KwPoMuk4,72,82,train
falling off chair,h5zkXEl6WtA,5,15,train
falling off chair,h8PEindEYho,3,13,train
falling off chair,HeHaThi97_0,5,15,train
falling off chair,OfESbn1F6pM,5,15,train
falling off chair,QqMaT__Wivs,7,17,train
falling off chair,UpBmqufZQlI,6,16,train
falling off chair,_2E24kDuTDI,3,13,train
falling off chair,-5hw88bD4mE,3,13,train
falling off chair,-6ezg_-7Bck,10,20,train
falling off chair,-dqZfEG3E3U,17,27,train
falling off chair,-Fmo9kHEV7M,0,10,train
falling off chair,-KN26OH63WU,5,15,train
falling off chair,-MqpifyByYs,0,10,train
falling off chair,-oVfLsDN590,5,15,train
falling off chair,-rmXdO31NjE,20,30,train
falling off chair,-tTBQvmKfEs,2,12,train
falling off chair,0-RNq6Hr63E,1,11,train
falling off chair,01lNGNM7p2Q,12,22,train
falling off chair,06u5p4FNohA,0,10,train
falling off chair,0gcAUYTl33M,0,10,train
falling off chair,0GitklZt-_Q,7,17,train
falling off chair,0QfqAmCtyw0,4,14,train
falling off chair,0TnhaaEA1Rg,0,10,train
falling off chair,0xJzTTPKfXo,1,11,train
falling off chair,0_KcqMVujjo,0,10,train
falling off chair,12mfWQnrJmI,24,34,train
falling off chair,1CZOpQHoiNo,0,10,train
falling off chair,1dcgYqm-SCo,7,17,train
falling off chair,1EAgH1MURnM,0,10,train
falling off chair,1MymGbvqfiw,1,11,train
falling off chair,1oJGT91XJt0,0,10,train
falling off chair,1RZYhr6hly4,43,53,train
falling off chair,1V5v5janASE,0,10,train
falling off chair,1_DM_Tk8BTc,0,10,train
falling off chair,2-IuILRj_So,4,14,train
falling off chair,21cgDEnjlck,41,51,train
falling off chair,27EKtcQt_Mg,0,10,train
falling off chair,2EOcCD84lQs,0,10,train
falling off chair,2Jf-cHoBxIU,7,17,train
falling off chair,2NP4RAU0WV8,0,10,train
falling off chair,2p5lc8onTkk,127,137,train
falling off chair,2UO8KAT7VT4,0,10,train
falling off chair,39RxfVbWd3k,5,15,train
falling off chair,3C52lCYK_j4,0,10,train
falling off chair,3Ctreec2zrQ,147,157,train
falling off chair,3e1o6lfQ1E4,65,75,train
falling off chair,3hzbyQUSkHs,0,10,train
falling off chair,3Jd_MXqwIKc,0,10,train
falling off chair,3OdAAoHho0g,2,12,train
falling off chair,3PosLvuYUDM,17,27,train
falling off chair,3PZTUD9qj1U,74,84,train
falling off chair,3SJHcN8VQeg,43,53,train
falling off chair,3VFwIMLRveM,0,10,train
falling off chair,4433ZzmV9LQ,17,27,train
falling off chair,4Am1ToC9-Sw,6,16,train
falling off chair,4bRU9OLZMp0,1,11,train
falling off chair,4CT81TUsizw,15,25,train
falling off chair,4EDAF2Frr4A,0,10,train
falling off chair,4Hd54LzDi8A,0,10,train
falling off chair,4yaZdlfhcCw,1,11,train
falling off chair,4ZNqbauY-RY,6,16,train
falling off chair,57LWfhNIrAY,0,10,train
falling off chair,5BWHY8iTJwc,13,23,train
falling off chair,5EIuyjMwgrk,6,16,train
falling off chair,5Gj92wOqjVw,0,10,train
falling off chair,5JPyU8AoJTA,23,33,train
falling off chair,5TVECM-CDL4,0,10,train
falling off chair,5wwf3JjaCrU,510,520,train
falling off chair,5xlTi_-c7NY,7,17,train
falling off chair,5YmhO9tAbFs,2,12,train
falling off chair,66D8sL53nwo,2,12,train
falling off chair,6Bkk_IljKP4,0,10,train
falling off chair,6DGQr3pOryU,50,60,train
falling off chair,6G3ruo6RG0w,2,12,train
falling off chair,6gfRkL4QDOc,7,17,train
falling off chair,6pijdTyfOA8,5,15,train
falling off chair,6pn040aGejA,7,17,train
falling off chair,6TWzdAHTtpA,2,12,train
falling off chair,6y3DAjzpzQg,0,10,train
falling off chair,773ma-16F9E,84,94,train
falling off chair,79VzTI5eb74,30,40,train
falling off chair,7btNztbXZbQ,12,22,train
falling off chair,7flqzqZTDJk,0,10,train
falling off chair,7fPO0RdUEdM,0,10,train
falling off chair,7GEVAX_tJoA,10,20,train
falling off chair,7IOr0YlZo5k,3,13,train
falling off chair,7kg7uFVH1z0,1,11,train
falling off chair,7lLQWUK8Duo,0,10,train
falling off chair,7ngevVuXpzw,2,12,train
falling off chair,80zeJV-KYpc,5,15,train
falling off chair,84SA9Dm17ec,0,10,train
falling off chair,88XGfvfB18Q,2,12,train
falling off chair,8aF_nopA6Uw,0,10,train
falling off chair,8aJOtVNGo9w,8,18,train
falling off chair,8b8dANJrUOk,12,22,train
falling off chair,8edKWjc9Jxg,1,11,train
falling off chair,8fV7O7PNIQw,8,18,train
falling off chair,8JfSZVZN7Ik,15,25,train
falling off chair,8KSD05cCHRM,22,32,train
falling off chair,8LsomoWHlK0,29,39,train
falling off chair,8lTQdsoG24E,6,16,train
falling off chair,8m57oXcuVOU,3,13,train
falling off chair,93pkv1dycFo,0,10,train
falling off chair,9MtW-zvE8bo,0,10,train
falling off chair,9N0y_aOa7cA,14,24,train
falling off chair,9nFL2YkqgHI,0,10,train
falling off chair,a36ZwqLGS_I,2,12,train
falling off chair,A6Q34kW0WaM,0,10,train
falling off chair,acoBlbpKRxI,0,10,train
falling off chair,ADb_UxqhAkY,0,10,train
falling off chair,aDDJg_BvcMM,1,11,train
falling off chair,AeXg7UsYBm4,0,10,train
falling off chair,aF1ncQASu6I,1,11,train
falling off chair,aF_RsAvz-Qg,5,15,train
falling off chair,AH8A9Rfuo8c,3,13,train
falling off chair,AJpcA4jeeWA,8,18,train
falling off chair,Ank-cIOap48,1,11,train
falling off chair,apQQkW_OAkc,5,15,train
falling off chair,APUZSwHSXeM,42,52,train
falling off chair,as34ehKefI4,0,10,train
falling off chair,AVBvAHyvM4k,0,10,train
falling off chair,AwWl7KNnP0I,0,10,train
falling off chair,B230I-9pvlY,10,20,train
falling off chair,B7_PV1qVyaE,17,27,train
falling off chair,bAliF5mRnuw,8,18,train
falling off chair,bBPQiqKNRA8,17,27,train
falling off chair,Bdzl4NnlOqQ,4,14,train
falling off chair,BejmLOGjE6o,0,10,train
falling off chair,bITFklH_Ov8,0,10,train
falling off chair,blh88bz1dn0,0,10,train
falling off chair,bO0B7bvS3jU,42,52,train
falling off chair,bQ6LAVuvIaQ,13,23,train
falling off chair,bvw0156uQDM,2,12,train
falling off chair,bvzD184E7cM,11,21,train
falling off chair,BWSim-vDC-k,0,10,train
falling off chair,by86KHi85RI,0,10,train
falling off chair,BZArJIQOFW4,0,10,train
falling off chair,BZSj9ki4r1E,346,356,train
falling off chair,b_nAAawMO2U,0,10,train
falling off chair,c27DywAwv_o,1,11,train
falling off chair,C4L6faJzyxY,1,11,train
falling off chair,c80Qm4NI-LA,36,46,train
falling off chair,C8UpfBc-nGM,10,20,train
falling off chair,cAxBY04KV2c,5,15,train
falling off chair,CBxb7NIAcOY,4,14,train
falling off chair,CfKdaxoXHK8,0,10,train
falling off chair,cGbA0ZsJ-tU,1,11,train
falling off chair,ci-d1xkIIjA,3,13,train
falling off chair,cIALAtgclC8,0,10,train
falling off chair,CIRBzUuHH88,0,10,train
falling off chair,cJI00BQDP_g,8,18,train
falling off chair,cJOCfzs7EEo,23,33,train
falling off chair,ckJgzh8VsTI,0,10,train
falling off chair,cl3BIfuhn0w,6,16,train
falling off chair,cptaluWQsn0,3,13,train
falling off chair,CQXeCiwMnhA,4,14,train
falling off chair,cWREbQ3fJxc,5,15,train
falling off chair,cxmk4qt0xhU,0,10,train
falling off chair,D12NqbFeefE,4,14,train
falling off chair,d1ZaLJbngo4,6,16,train
falling off chair,D2Kuiz8Vwa4,7,17,train
falling off chair,d2OmMCd3PT0,3,13,train
falling off chair,d3yrQhBhsaU,6,16,train
falling off chair,DbBcr75aXPc,0,10,train
falling off chair,dC853LjrD8A,0,10,train
falling off chair,dNf-wLJVzNc,3,13,train
falling off chair,dNgd3PNFlkE,0,10,train
falling off chair,Dp4dtwRNWpI,4,14,train
falling off chair,duaCp2zbff8,0,10,train
falling off chair,DXnH66I1Kdc,0,10,train
falling off chair,D_gWfhLg2cM,5,15,train
falling off chair,e-LsbN3rH6Y,0,10,train
falling off chair,E-YUAJnoPPE,19,29,train
falling off chair,e0M02M1OmAo,0,10,train
falling off chair,e1eyNxjrm5Y,49,59,train
falling off chair,e5dNKHWv0YI,6,16,train
falling off chair,e8gTeOqZhYM,0,10,train
falling off chair,E8oAosZdbMU,0,10,train
falling off chair,e9DLcXO6wPU,76,86,train
falling off chair,EBM8J4DomHk,2,12,train
falling off chair,eCN5ok36n8Q,16,26,train
falling off chair,ecQLNdU0dj8,10,20,train
falling off chair,ecUzcvoJhgU,4,14,train
falling off chair,eDF0PByRHpw,6,16,train
falling off chair,efhD7MSvd6Y,8,18,train
falling off chair,EfirsFxh-s8,6,16,train
falling off chair,EgE_0OrjpOw,8,18,train
falling off chair,eGk_3EyhfpA,36,46,train
falling off chair,EI6o1zKP7Dg,1,11,train
falling off chair,EJv-IwV1hxw,14,24,train
falling off chair,enfEb6C0PUs,33,43,train
falling off chair,EsFu9sZDvYo,0,10,train
falling off chair,eVoH6fGnJKE,0,10,train
falling off chair,Ew7sw7J0fxA,3,13,train
falling off chair,Ew9GYFViQzM,0,10,train
falling off chair,f2nOuIPchP8,27,37,train
falling off chair,F5-i7OKyV60,12,22,train
falling off chair,f6ZwvW_FD7U,32,42,train
falling off chair,F8s2h2TVD7Y,0,10,train
falling off chair,f91suCG4nkc,6,16,train
falling off chair,faBAqyBS64M,1,11,train
falling off chair,fAN0rsjnrFc,0,10,train
falling off chair,FBdP4GbxJf0,2,12,train
falling off chair,fCeTJwsvSpU,0,10,train
falling off chair,fcUMWV4_dgQ,0,10,train
falling off chair,fdhyfEV5nt4,0,10,train
falling off chair,fDNX6WW_6jc,49,59,train
falling off chair,FDog-mznWlw,12,22,train
falling off chair,FGmM_l7vXW8,0,10,train
falling off chair,fGPPymtQ9Zw,0,10,train
falling off chair,FgXehpWaeZE,13,23,train
falling off chair,FIJPnYNZ-gU,2,12,train
falling off chair,FLrgjoEs0pA,1,11,train
falling off chair,FMwuXsrNz-A,13,23,train
falling off chair,fnAjxlR1n8M,0,10,train
falling off chair,fO01O7ptZQE,0,10,train
falling off chair,fONpMcgN6Vw,3,13,train
falling off chair,fWdi7U8PDbA,0,10,train
falling off chair,G0TpSw-AFMk,1,11,train
falling off chair,g5mePXPMshM,0,10,train
falling off chair,g5vUQvzJHHs,7,17,train
falling off chair,G8QbMomWI9U,0,10,train
falling off chair,g90AVguuU8g,11,21,train
falling off chair,GCp4C4hHZWA,0,10,train
falling off chair,gCqTxLReCus,0,10,train
falling off chair,gGTN3Zxsaws,3,13,train
falling off chair,ghM1H-sTaJI,30,40,train
falling off chair,gNch8yGI3GE,0,10,train
falling off chair,gNXRwhsnbkI,38,48,train
falling off chair,GotjwB_SgI0,1,11,train
falling off chair,gq9Tau4oOVg,0,10,train
falling off chair,GuiTIx_4ZO8,0,10,train
falling off chair,guzuiGWhVOU,100,110,train
falling off chair,GY-llRWsZ04,1,11,train
falling off chair,h-TG4IK7EkI,10,20,train
falling off chair,H2cUEJpSPKY,3,13,train
falling off chair,H9I4Wjsvst4,0,10,train
falling off chair,HaFAN6OyjWs,0,10,train
falling off chair,hF6Yyhz6oPo,1,11,train
falling off chair,HFAOE-_JWa8,7,17,train
falling off chair,HfFHm4pIiJM,4,14,train
falling off chair,hgLjG5KmwIg,0,10,train
falling off chair,Hgne99fVx74,0,10,train
falling off chair,HJXP2QnrPbU,0,10,train
falling off chair,HNb_j88aerc,53,63,train
falling off chair,hNITuxtVt7Y,0,10,train
falling off chair,hq_Djw93so8,0,10,train
falling off chair,hSn1e7n54RA,15,25,train
falling off chair,HSwshAKWO40,3,13,train
falling off chair,i2x7kQpvtBI,17,27,train
falling off chair,i4GXphKwMbg,14,24,train
falling off chair,i5-2U5t6HM4,3,13,train
falling off chair,IAC1uJ8ohBQ,9,19,train
falling off chair,iEXarQkP_z4,6,16,train
falling off chair,ifAJv32truE,0,10,train
falling off chair,IIGKfsFMzrA,14,24,train
falling off chair,iL5HC6iJ5GU,5,15,train
falling off chair,iLq3vzu3qOk,0,10,train
falling off chair,Im3odo7GHng,0,10,train
falling off chair,IMgIJ7U2y5E,35,45,train
falling off chair,IMrHx-WvLAQ,0,10,train
falling off chair,iqD69tGWZgM,0,10,train
falling off chair,it_P2rkdwU4,9,19,train
falling off chair,IuWPZJHWVYA,33,43,train
falling off chair,iWx9o2o5qkc,7,17,train
falling off chair,j4ha8SoDWng,0,10,train
falling off chair,j8ZaDnfm3Ow,0,10,train
falling off chair,Ja21nosUrWM,0,10,train
falling off chair,Ja2USEffnRc,0,10,train
falling off chair,jaSFjHZ92DQ,1,11,train
falling off chair,jb2v1B6vyAA,57,67,train
falling off chair,JmCGVnUoY1A,8,18,train
falling off chair,JmUqNr4oBgA,6,16,train
falling off chair,JojyuMiCpzs,2,12,train
falling off chair,jQWqZE_h2uo,18,28,train
falling off chair,JUyeEWh-qz4,0,10,train
falling off chair,jV0IrTtO_lk,2,12,train
falling off chair,JwDGa6_ixSw,0,10,train
falling off chair,j_u5QJziVEY,6,16,train
falling off chair,K1Yx22qsX4g,6,16,train
falling off chair,K2fhVt-N9J4,17,27,train
falling off chair,k9XGlmubFSk,6,16,train
falling off chair,Kbgd8yvviXE,0,10,train
falling off chair,Kc-HUHEsiJs,1,11,train
falling off chair,kh0ML8Mv_Z4,0,10,train
falling off chair,kjIcAgq2AxA,0,10,train
falling off chair,KjQL34pGLYU,0,10,train
falling off chair,kKhCkAkz1vk,38,48,train
falling off chair,kmIiaRjzATc,0,10,train
falling off chair,KNdS-4JQU-8,0,10,train
falling off chair,KnFFHYLr0oU,0,10,train
falling off chair,KngIPRpJ1EI,0,10,train
falling off chair,kopLS6mMh48,37,47,train
falling off chair,kPYUgJDunAg,9,19,train
falling off chair,kQZ9JApvMfg,3,13,train
falling off chair,KRHbMyV1oio,23,33,train
falling off chair,kVwQ3kSUvKM,0,10,train
falling off chair,kx0cMFTMKeA,1,11,train
falling off chair,kxuICDIloPE,0,10,train
falling off chair,KyX6CTVRink,49,59,train
falling off chair,l3U5BF9jUa4,18,28,train
falling off chair,lab8v-TiNZg,2,12,train
falling off chair,ld74qtt4WRU,1,11,train
falling off chair,ldwDemb9-Yg,1,11,train
falling off chair,lgr0mf-Zwa4,1,11,train
falling off chair,LhMhiVnm3jY,15,25,train
falling off chair,Ll3hHs8jjo8,1,11,train
falling off chair,lOBtgM15X2Y,0,10,train
falling off chair,LoRII73-1Iw,1,11,train
falling off chair,LPoUgQKFkk4,10,20,train
falling off chair,lqEhpzlHitY,0,10,train
falling off chair,LQPPYj1zt_8,1,11,train
falling off chair,LwkRCxLeCB8,0,10,train
falling off chair,M30XOepCDtc,0,10,train
falling off chair,m3q7vyikYAs,3,13,train
falling off chair,M5HstsRg718,0,10,train
falling off chair,m87RgpQt9CQ,7,17,train
falling off chair,M8sdIzA3AVM,4,14,train
falling off chair,m8x6tPgimuo,4,14,train
falling off chair,M9_qyP-cxIU,66,76,train
